AnalyticsID,CustomerID,Session ID,User ID,Client ID,IP Address,Cookie ID,Campaign ID,Channel ID,Source,Channel Name,Pages Visited URL,Date,Device ID,Browser,Platform,Session Duration,Bounce Rate,Conversion Rate,Referrer URL,Exit Page URL,Geographic Location,Language,Engagement Score,Page Load Time,Device Type,Visitor Type,last updated date,created date
FE65B570DA95,ZDO2XTC3FGUH,E6B44682E857,51CB8407E039,F405B3315FB7,50.4.82.165,dc653e211b2fbe36c9c7d34670858fc4,DA9CF9226A15,101,carter-dean.com,Affiliates,https://lee-knapp.com/,28:32.0,A5AD06D33BFA,Opera/9.17.(X11; Linux i686; tk-TM) Presto/2.9.174 Version/11.00,"Mozilla/5.0 (Windows; U; Windows NT 11.0) AppleWebKit/532.19.1 (KHTML, like Gecko) Version/5.0.3 Safari/532.19.1",51:05:44,18.83%,88.92%,https://le.com/,https://contreras.com/,"Joshuashire, Nevada, USA",French,44,3.45 seconds,Tablet,Returning Visitor,13:48.4,51:54.6
61495818BF00,YPF9XFA7FDNV,EC1C22A39ABF,D666F2DAB4A9,6D8185BCC0C1,80.163.241.171,d739bb0bb85715723a3b1c5f4066526a,FA50A646A42E,102,larsen-reese.info,Audio,https://woods.com/,17:39.1,D4278F15AE23,Mozilla/5.0 (compatible; MSIE 7.0; Windows NT 6.0; Trident/5.0),Opera/8.99.(X11; Linux x86_64; ik-CA) Presto/2.9.190 Version/12.00,50:45:58,65.49%,60.52%,http://www.middleton.com/,http://armstrong-craig.com/,"Clarkhaven, Kansas, USA",French,78,1.73 seconds,Tablet,Returning Visitor,58:55.0,36:30.1
05B74194B28E,QDX9NZO7GBYY,2BCE43254412,AB809B50D371,B0E41C32CCBE,197.97.72.27,acf06cbdc85a952a81484ed257a2e755,D0F0F481E44E,115,hernandez.com,Paid Social,https://www.horn.com/,38:46.3,1397D8ED24D2,"Mozilla/5.0 (X11; Linux i686) AppleWebKit/533.1 (KHTML, like Gecko) Chrome/22.0.855.0 Safari/533.1",Mozilla/5.0 (Windows NT 10.0; nb-NO; rv:1.9.2.20) Gecko/8787-12-08 12:43:34.604370 Firefox/10.0,42:35:32,51.11%,54.44%,http://austin.info/,http://www.daniel.info/,"Youngstad, Idaho, USA",English,17,1.51 seconds,Mobile,New Visitor,37:10.3,54:15.7
15A56BD9B22E,BIA6RTB7SDTI,B51E5E43C4FB,405A2CE21D69,9A4A98A51501,68.81.13.97,160f33fc5e9a1ce81886a03af4ef19f8,C9C4E0CA851A,116,marshall.biz,Paid Video,http://www.smith-chung.com/,09:38.1,A73B2934F893,Mozilla/5.0 (compatible; MSIE 8.0; Windows CE; Trident/4.0),Mozilla/5.0 (compatible; MSIE 5.0; Windows NT 5.01; Trident/5.0),19:19:52,75.58%,99.33%,https://www.taylor-guerrero.net/,https://www.roy.org/,"New Kevin, Nebraska, USA",English,89,2.89 seconds,Desktop,Returning Visitor,29:16.8,57:03.9
C98C368CB714,HYT4ZSK8JRFG,302EFFFEDE25,CC2C180CDB9D,04FC4E1940B0,60.240.243.22,8ebcb26919404ddd9edce222c11caafe,54B8261BD7ED,110,moore.com,Organic Social,http://www.huang.com/,10:40.0,CA869DEC74C4,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/531.0 (KHTML, like Gecko) Chrome/17.0.878.0 Safari/531.0",Opera/8.97.(Windows NT 6.1; ku-TR) Presto/2.9.168 Version/12.00,53:50:34,40.64%,81.31%,https://mccarthy.com/,http://www.davis-smith.biz/,"New Michael, Delaware, USA",English,32,2.16 seconds,Desktop,Returning Visitor,31:21.9,52:29.2
3AB0A054878F,MIY3AKY5QFDS,A9446CADBFCB,5167D1AB752C,DD03A61BB504,82.243.175.123,b469e23bb0c18170a2d85b959e5a2dac,A79067F06147,102,vazquez.com,Audio,https://www.chen.info/,29:15.1,9F3677AC8FA3,"Mozilla/5.0 (iPhone; CPU iPhone OS 17_4 like Mac OS X) AppleWebKit/535.0 (KHTML, like Gecko) CriOS/62.0.867.0 Mobile/81M732 Safari/535.0",Opera/8.76.(X11; Linux x86_64; lv-LV) Presto/2.9.179 Version/10.00,24:55:26,5.32%,87.89%,https://malone.net/,https://curry.com/,"Clarkland, Colorado, USA",Spanish,58,3.77 seconds,Mobile,Returning Visitor,39:58.8,52:09.2
7600ED9314DE,OKU0RUN4PMGO,CF4570524B54,B8B507EE7301,7461AF4F584E,73.41.208.77,b8c821899acad7203e658b8374d187bf,93C6D7876FD0,108,humphrey.net,Organic Search,https://www.crawford.com/,14:20.7,CCD665DF6BB0,"Mozilla/5.0 (iPad; CPU iPad OS 17_1 like Mac OS X) AppleWebKit/532.0 (KHTML, like Gecko) CriOS/41.0.836.0 Mobile/84D751 Safari/532.0",Opera/8.59.(Windows NT 6.1; ti-ER) Presto/2.9.186 Version/11.00,10:11:16,38.52%,94.98%,http://www.lopez-johnson.net/,http://davis.info/,"North Michael, Oregon, USA",English,88,4.22 seconds,Desktop,Returning Visitor,25:05.9,40:10.3
A48C7A28B355,PFQ9QYE0UVTF,84EFB6774C60,1AF273FDFDFB,7402165E4845,54.11.136.38,2c6647fa27b448e904dc341a74bfd472,70550478FEE1,114,chambers.com,Paid Shopping,https://williamson-schmidt.com/,17:49.2,BC76C4F9D8DF,Mozilla/5.0 (X11; Linux i686; rv:1.9.7.20) Gecko/2779-12-29 06:29:01.362812 Firefox/3.6.13,Mozilla/5.0 (compatible; MSIE 7.0; Windows CE; Trident/4.0),34:16:13,22.13%,91.78%,http://clark.com/,https://www.allen-solis.com/,"Larsenview, Nevada, USA",French,13,2.47 seconds,Tablet,Returning Visitor,11:22.6,41:24.7
76768C4E194E,AJE3FZC3EYVR,0302AEDCC3C6,4349AD74CFFA,32E38F5D4EB5,124.96.124.90,164376b985673467b1bf2de434a872aa,9BF51B0AEE6E,113,martin.com,Paid Search,https://www.crosby.biz/,09:32.7,DFBBB933F3A6,"Mozilla/5.0 (iPhone; CPU iPhone OS 17_4_1 like Mac OS X) AppleWebKit/533.2 (KHTML, like Gecko) CriOS/32.0.836.0 Mobile/87U702 Safari/533.2",Opera/8.53.(X11; Linux i686; hne-IN) Presto/2.9.167 Version/11.00,40:20:29,44.56%,56.05%,http://lopez.info/,https://www.robinson-larson.com/,"Santiagoborough, Virginia, USA",French,69,3.78 seconds,Tablet,Returning Visitor,11:12.8,40:44.4
F1F45D37D463,UFQ2IWI2GNSY,E8CFE0EF1AA4,E71C466F11C1,6496FE803F0B,129.150.17.78,cbd3eb0de95de66e71c1b17dec53ba46,AAFE6653EBE9,104,walters.com,Direct,https://spencer.com/,21:23.7,86996976A645,Opera/8.49.(X11; Linux i686; ik-CA) Presto/2.9.180 Version/10.00,Mozilla/5.0 (Android 4.2.2; Mobile; rv:19.0) Gecko/19.0 Firefox/19.0,30:45:47,17.70%,66.47%,http://dixon.com/,https://bradley-singh.net/,"Andersonmouth, Iowa, USA",English,88,3.76 seconds,Tablet,Returning Visitor,24:11.3,26:26.1
E6FA2E7338DB,RNQ1QER8FXFR,8EF06A610B5C,30604340AA94,9EE6DE1ED747,98.15.129.198,258d74cd42f1197460ae04200776a225,5786103D318A,107,reyes.net,Mobile Push Notifications,https://www.peters.net/,02:40.1,C1461CBD56AF,"Mozilla/5.0 (Windows 98; Win 9x 4.90) AppleWebKit/531.2 (KHTML, like Gecko) Chrome/62.0.847.0 Safari/531.2",Opera/8.63.(X11; Linux i686; nan-TW) Presto/2.9.170 Version/12.00,28:10:09,57.04%,95.33%,http://www.rogers.org/,http://castro.org/,"Emilyshire, Connecticut, USA",English,98,4.29 seconds,Mobile,Returning Visitor,35:14.3,55:30.1
B0D79DD62D27,PFD4UIC7ZOVI,6F2DD8F89936,8682B8E8378E,33D117A86428,77.5.77.22,fff45a2c900d6f4ac500a60061a7f876,0B9404C3BF12,105,gilmore.com,Display,http://smith.com/,31:32.1,54A3B08FED06,"Mozilla/5.0 (iPad; CPU iPad OS 17_3 like Mac OS X) AppleWebKit/534.0 (KHTML, like Gecko) FxiOS/16.4y8144.0 Mobile/71Q608 Safari/534.0","Mozilla/5.0 (iPhone; CPU iPhone OS 17_4_1 like Mac OS X) AppleWebKit/536.0 (KHTML, like Gecko) CriOS/16.0.825.0 Mobile/10E944 Safari/536.0",07:39:43,59.50%,38.34%,http://www.cunningham.info/,http://www.murray.info/,"Darrylfort, Alabama, USA",French,58,0.28 seconds,Tablet,New Visitor,47:01.8,22:33.3
EFCD4D53710B,GHG8SBT7RYWP,F057DDBD2A82,DF9A1B98461F,50AB89517D94,3.137.1.232,9503dafdcc578df4e9f66d9beeda21f4,EE636E93E780,105,harris.com,Display,http://www.wright-king.org/,17:41.9,B33E45C104B0,Mozilla/5.0 (compatible; MSIE 8.0; Windows 98; Trident/4.1),Mozilla/5.0 (compatible; MSIE 9.0; Windows 98; Win 9x 4.90; Trident/4.0),52:32:10,23.43%,21.52%,https://www.dalton.com/,http://www.davis-hale.com/,"West Joshua, New Hampshire, USA",English,19,0.72 seconds,Tablet,Returning Visitor,28:37.9,26:20.9
20A4E93C138C,FFX3KUU7WXEH,3FA32EA50A44,E99644879A5C,C958CC80DF39,56.171.14.52,afff0db2ee8a3b68d46726336799a1e5,68E9F4F1915B,104,barrett-hardin.com,Direct,https://www.maldonado-baldwin.com/,18:24.5,B2342C019DFC,"Mozilla/5.0 (Linux; Android 2.0) AppleWebKit/536.1 (KHTML, like Gecko) Chrome/41.0.827.0 Safari/536.1",Mozilla/5.0 (Android 3.2.6; Mobile; rv:49.0) Gecko/49.0 Firefox/49.0,47:41:22,99.50%,68.57%,https://cooper-collins.com/,http://hendricks.biz/,"Port Helentown, Nevada, USA",English,50,4.38 seconds,Mobile,Returning Visitor,13:30.8,44:43.1
AE7D6ABA6A0F,ZFT1LSW4BEOQ,52EC10826A94,E68B9206C851,D25AE15735B0,16.81.98.149,bbca09144901cd9a6948a45df5707983,FD43B7BB34F7,116,mcdonald-shaw.net,Paid Video,https://www.brown.org/,49:41.8,72F0BFE33F05,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_6_2 rv:6.0; ak-GH) AppleWebKit/532.44.7 (KHTML, like Gecko) Version/4.0.3 Safari/532.44.7",Mozilla/5.0 (compatible; MSIE 7.0; Windows NT 6.0; Trident/3.0),27:51:48,53.17%,62.36%,http://curtis.com/,https://reyes.com/,"Lake George, Kansas, USA",English,32,1.57 seconds,Tablet,Returning Visitor,37:52.7,46:25.0
55EB898307F2,SXX0SBX3ZSIK,42F747005072,362DB2C3BEA6,06A03476C0A3,137.18.254.62,2a0ee1cf444947075a00be194bb59036,872758DBF736,117,leach.com,Referral,http://reeves-martin.com/,14:53.5,28F9325CACCC,Opera/9.58.(X11; Linux x86_64; sr-RS) Presto/2.9.173 Version/12.00,"Mozilla/5.0 (iPod; U; CPU iPhone OS 3_2 like Mac OS X; ia-FR) AppleWebKit/535.41.1 (KHTML, like Gecko) Version/4.0.5 Mobile/8B116 Safari/6535.41.1",02:38:19,75.48%,20.68%,https://www.browning.org/,https://mcdaniel.com/,"South Anthony, Vermont, USA",French,82,2.01 seconds,Tablet,Returning Visitor,09:51.2,24:58.4
C5DB4E98E32B,NYC3NVT0GPXA,60E6042602BE,FF2063C52ED6,EEC3D84918EF,21.182.188.219,05e5ba4eb7d38408bd4ef7a632a5207c,AAE6B70520C9,107,irwin.info,Mobile Push Notifications,http://www.graham-young.com/,05:11.3,06FB89C65ADD,Mozilla/5.0 (compatible; MSIE 6.0; Windows NT 5.1; Trident/3.1),Opera/9.25.(X11; Linux x86_64; bho-IN) Presto/2.9.174 Version/10.00,06:22:18,97.13%,4.72%,https://king.com/,http://www.williams-estrada.com/,"Audreychester, Nebraska, USA",Spanish,55,2.97 seconds,Mobile,Returning Visitor,43:04.3,52:48.1
69B004FCC93B,WQB1TLM2ZTZL,7158BA4759B9,F31B8F8CABF2,A78BEDCEC025,62.253.131.171,c2e4435e558fb0380149cdc98ca98728,1A6A342575CB,104,parsons.com,Direct,http://thompson-scott.com/,59:35.9,DA3ABDF0AB77,"Mozilla/5.0 (Windows NT 5.1) AppleWebKit/535.2 (KHTML, like Gecko) Chrome/36.0.845.0 Safari/535.2","Mozilla/5.0 (Windows 95) AppleWebKit/536.2 (KHTML, like Gecko) Chrome/52.0.824.0 Safari/536.2",34:09:12,35.63%,23.66%,https://www.adams.net/,http://perez.com/,"Wendyport, North Dakota, USA",English,1,4.72 seconds,Tablet,New Visitor,09:07.9,02:04.5
45F347B07602,NCK3NXO6AMMW,13A20F9A040D,7136BD10920C,3D040225FEBB,26.146.107.49,3956d629700d07e3d4536349a711575c,C495CBD88AF7,107,mueller.org,Mobile Push Notifications,http://thompson-randall.com/,54:33.2,AF8079081E4C,"Mozilla/5.0 (Windows 98) AppleWebKit/535.2 (KHTML, like Gecko) Chrome/57.0.854.0 Safari/535.2",Opera/9.17.(X11; Linux x86_64; oc-FR) Presto/2.9.190 Version/10.00,37:53:47,93.35%,31.13%,http://munoz.com/,http://www.griffith-kelly.com/,"Scottton, New Jersey, USA",Spanish,23,4.13 seconds,Tablet,New Visitor,22:50.3,46:58.7
9B3C975058A2,MHX5QJP7VHKL,95C36AF19B99,9160DB60C470,28101DE82059,154.170.147.3,32cff0adc4f8910c0c3411bf990dfa0e,3772E40E16F2,107,beltran.info,Mobile Push Notifications,https://www.mills.com/,33:14.9,4.37095E+11,"Mozilla/5.0 (iPhone; CPU iPhone OS 17_4_1 like Mac OS X) AppleWebKit/531.0 (KHTML, like Gecko) CriOS/39.0.842.0 Mobile/09P207 Safari/531.0",Mozilla/5.0 (compatible; MSIE 5.0; Windows NT 5.2; Trident/5.1),29:43:28,40.01%,88.53%,http://phillips-hill.biz/,https://www.ingram-sexton.com/,"Leeberg, Wyoming, USA",French,88,2.10 seconds,Mobile,Returning Visitor,11:56.2,54:40.3
CA75B30D4CA1,TNL7SDN6AURA,8515CDC31DAB,761388EA4F33,5D6E5492E388,86.208.59.166,7c7b261c546f2343c80b1d2b4dcd1b74,83455C88F46B,104,mclaughlin.com,Direct,https://www.sexton.com/,44:55.3,C22C65C2F866,Opera/9.81.(Windows NT 4.0; yo-NG) Presto/2.9.160 Version/11.00,"Mozilla/5.0 (iPad; CPU iPad OS 5_1_1 like Mac OS X) AppleWebKit/531.1 (KHTML, like Gecko) FxiOS/13.9v0875.0 Mobile/07C450 Safari/531.1",03:41:59,22.00%,15.63%,https://jensen-henderson.com/,http://kelly.info/,"Nixonburgh, California, USA",English,38,3.60 seconds,Tablet,New Visitor,01:19.4,26:47.5
80B27A569EC0,BKJ7RVO1ANHW,F498ABCBDA50,160D9A0CF9BE,8F9D5C59A5B6,59.207.237.226,e78fd8afa11ce647446ab9a37c4a7b2a,58BB8E01C0B1,115,bender.net,Paid Social,http://thompson.com/,03:36.8,0448C37149FF,Mozilla/5.0 (Android 4.4.4; Mobile; rv:38.0) Gecko/38.0 Firefox/38.0,"Mozilla/5.0 (Linux; Android 7.1) AppleWebKit/535.0 (KHTML, like Gecko) Chrome/24.0.862.0 Safari/535.0",52:07:19,13.81%,19.47%,https://www.rogers.com/,http://www.robinson-medina.net/,"North Paul, Texas, USA",Spanish,93,4.89 seconds,Mobile,Returning Visitor,43:10.9,08:08.9
805A057E2296,ASZ6RPZ2VQOR,B2242099A37F,2AA3407A59D3,7FCAB63A6580,92.128.118.68,892c85437b6a75b2b7f843a48e02f510,F5227E3A5967,103,patel.com,Cross-network,https://king.info/,46:59.2,831A973E662A,Mozilla/5.0 (X11; Linux i686; rv:1.9.6.20) Gecko/7139-06-05 18:28:58.317902 Firefox/11.0,"Mozilla/5.0 (Linux; Android 1.6) AppleWebKit/536.1 (KHTML, like Gecko) Chrome/63.0.888.0 Safari/536.1",05:28:17,84.08%,29.15%,http://www.larson.org/,https://www.sanders.biz/,"Yolandamouth, South Dakota, USA",English,2,1.22 seconds,Tablet,Returning Visitor,34:30.3,50:55.0
C80337344627,LOW0MMB3DTKN,6D58A8B17749,217AEAA4B28B,AB64CB8E0667,155.51.203.44,e954153a8552265e812f802dd530dfee,0FE51BDB1618,116,huffman.net,Paid Video,http://www.johnson-meyer.com/,59:32.9,B749FBE661B3,"Mozilla/5.0 (iPhone; CPU iPhone OS 16_7_6 like Mac OS X) AppleWebKit/535.0 (KHTML, like Gecko) FxiOS/13.2r3509.0 Mobile/48X720 Safari/535.0","Mozilla/5.0 (iPod; U; CPU iPhone OS 4_1 like Mac OS X; zu-ZA) AppleWebKit/531.39.2 (KHTML, like Gecko) Version/4.0.5 Mobile/8B116 Safari/6531.39.2",41:36:58,39.41%,66.80%,http://www.foster.org/,https://www.hill.com/,"Leahtown, Maryland, USA",French,48,1.25 seconds,Desktop,Returning Visitor,47:08.2,05:24.9
E414D6FBB0DF,JTR0SHX0NNPR,E999FF05242F,6159D1200D95,440174436E27,124.22.243.235,1fdfd08233e4e6ee97ff8a2141e122fc,D6E279151550,105,thompson.com,Display,http://bauer.com/,48:56.1,0B0FC5D8C4F9,Opera/8.24.(Windows 98; Win 9x 4.90; ig-NG) Presto/2.9.181 Version/10.00,"Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_9_1) AppleWebKit/531.2 (KHTML, like Gecko) Chrome/54.0.861.0 Safari/531.2",09:45:22,46.19%,96.89%,http://www.harrison.com/,http://fisher.com/,"Port Connie, North Dakota, USA",Spanish,67,2.24 seconds,Desktop,Returning Visitor,51:15.1,39:06.2
60D8DAC24C60,URL4QBE4JQHM,4F5FCAD66941,82ECF6CBE239,0B52F61B0F71,119.152.145.117,120680e88ec9c5c1b81680979b3cdf4e,141AF2E5424B,113,pitts.org,Paid Search,http://king.com/,53:37.1,E77425BA0902,"Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_11_6 rv:5.0; es-PA) AppleWebKit/535.34.2 (KHTML, like Gecko) Version/5.0.3 Safari/535.34.2","Mozilla/5.0 (iPod; U; CPU iPhone OS 3_3 like Mac OS X; uz-UZ) AppleWebKit/531.45.2 (KHTML, like Gecko) Version/3.0.5 Mobile/8B118 Safari/6531.45.2",50:33:15,60.05%,88.33%,https://novak.net/,https://coleman.com/,"Alanborough, Idaho, USA",French,90,4.72 seconds,Mobile,New Visitor,56:49.8,05:16.5
A0D3A1084073,NRM3YQB9INUI,22EE6A64D722,F710C1C0B40F,6125164C6FCE,148.141.100.31,4db67a952d064ae68c9f0e9f6df2202f,1BB78E4ABC32,113,perkins-jenkins.org,Paid Search,https://www.wood-carter.com/,37:14.9,AD758A267C44,Mozilla/5.0 (Windows NT 6.2; mni-IN; rv:1.9.0.20) Gecko/6612-12-18 07:14:23.797272 Firefox/3.6.7,Mozilla/5.0 (compatible; MSIE 8.0; Windows NT 11.0; Trident/4.0),42:10:01,15.79%,48.49%,http://todd-mcintosh.org/,https://www.white.net/,"Lake Jonathan, Delaware, USA",Spanish,40,1.12 seconds,Desktop,New Visitor,31:15.5,22:58.1
2F28250684A9,NIT9XIU6SBKI,FBC6A7FD3ACE,29420FA0C7F1,8D652FE32070,162.199.153.21,f41741c2e832ea481beefdc1aa8f6d32,738FE985F6F1,109,sanchez.com,Organic Shopping,https://arnold.com/,42:09.7,20A741E33087,"Mozilla/5.0 (Macintosh; PPC Mac OS X 10_9_7 rv:4.0; gez-ET) AppleWebKit/531.45.3 (KHTML, like Gecko) Version/4.0 Safari/531.45.3",Opera/8.88.(Windows NT 6.1; nn-NO) Presto/2.9.166 Version/12.00,38:59:27,86.37%,53.34%,http://james.net/,http://murphy.biz/,"Seanmouth, Nevada, USA",English,50,0.41 seconds,Desktop,Returning Visitor,50:59.7,00:58.5
FE6F97E5E29F,JRN0LOY1AYPU,F4E8DD78F079,A7F9F1F120B4,C4E9F4F150E1,71.29.237.134,38ce36e268bf1d9d3f55a8d1931f9eb4,EA132F091F29,104,castro-ross.com,Direct,https://walker.com/,59:29.0,28517CD87A6D,Mozilla/5.0 (compatible; MSIE 6.0; Windows CE; Trident/5.1),Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_8_0; rv:1.9.6.20) Gecko/3966-04-11 10:48:57.559174 Firefox/3.8,52:25:31,12.99%,30.20%,https://green.net/,https://ellis.com/,"Shannonmouth, New Mexico, USA",English,15,4.98 seconds,Tablet,New Visitor,53:01.8,56:17.8
901178FEAD95,FAT4UKJ3XFVF,5FAC6EF7B29C,9FB872E655D1,C8857972A65E,97.159.214.245,d691d42f76cbac7ccd23a5c5cae5c716,EF8AAB702C42,113,garrett.com,Paid Search,http://bennett-duncan.org/,15:51.4,0C86E83969E7,Opera/9.93.(Windows NT 6.0; om-ET) Presto/2.9.167 Version/11.00,Opera/9.26.(X11; Linux i686; ro-RO) Presto/2.9.183 Version/11.00,58:52:12,13.70%,71.38%,https://www.green-perez.com/,https://www.robles.com/,"Lake Randallborough, Massachusetts, USA",French,37,2.30 seconds,Desktop,Returning Visitor,44:59.2,58:09.4
65103454B9C7,SFV3GBR8RQXH,6CD16DBC3FFF,0AA10C3D12B5,DCB2BBFAEB60,213.148.71.94,68ecb7d5c4944485dc03a6f3af7d66f2,23688941EBF0,102,moyer.org,Audio,https://jones-young.org/,32:57.2,7B75427D4C99,Mozilla/5.0 (Windows CE; fil-PH; rv:1.9.1.20) Gecko/7208-09-04 16:36:33.533173 Firefox/3.6.11,"Mozilla/5.0 (Linux; Android 4.4.4) AppleWebKit/531.1 (KHTML, like Gecko) Chrome/16.0.843.0 Safari/531.1",16:03:17,1.97%,85.84%,http://torres.com/,https://potter.org/,"North Alexis, South Dakota, USA",Spanish,91,1.21 seconds,Tablet,Returning Visitor,45:06.6,02:17.9
F1E0B414A301,KTA1QTC9QEYQ,CB1B1A0CEE49,43009E5B9A98,A09E7D337D96,89.195.91.37,ecb6092793b6232e42fc0d48063d59e3,F98C4E195C68,110,patrick-walker.info,Organic Social,https://www.trujillo.net/,32:56.7,62B3E177C14B,"Mozilla/5.0 (Windows; U; Windows 98) AppleWebKit/535.12.6 (KHTML, like Gecko) Version/5.0.1 Safari/535.12.6",Mozilla/5.0 (Windows NT 4.0; ps-AF; rv:1.9.1.20) Gecko/5438-06-19 21:26:41.355209 Firefox/5.0,16:43:39,59.40%,41.78%,http://www.taylor-rios.com/,http://www.velasquez-burgess.info/,"Velasquezmouth, North Carolina, USA",Spanish,97,4.35 seconds,Tablet,New Visitor,04:18.7,44:35.8
B932CF012307,SCH7LKB0EOTZ,ED1C15424003,E01BA619B714,E77E6B8B5498,160.181.143.66,4a7989327a63efcb9a8a7aa33b4cdc45,2C11FD4202E0,109,reyes.net,Organic Shopping,http://www.webster.com/,39:36.4,D3E51F1E7BE9,"Mozilla/5.0 (Linux; Android 13) AppleWebKit/531.2 (KHTML, like Gecko) Chrome/17.0.811.0 Safari/531.2",Opera/9.66.(X11; Linux i686; fo-FO) Presto/2.9.185 Version/10.00,01:44:37,83.74%,33.12%,https://www.lutz.info/,https://www.hill.com/,"Nicholasfort, South Dakota, USA",English,71,4.25 seconds,Mobile,New Visitor,59:43.8,35:44.8
474A91A606CA,CXK3VFT2NOYA,D55292BBC901,96A25568D898,8DC4D1ADF09C,13.241.58.110,51d8324de5e3f14e912796695cb2c4b4,1F3EDCC1E216,105,gibson-lowery.com,Display,https://tucker.org/,57:21.4,8B25CBD34439,Mozilla/5.0 (compatible; MSIE 9.0; Windows CE; Trident/3.0),Mozilla/5.0 (Android 12; Mobile; rv:39.0) Gecko/39.0 Firefox/39.0,30:21:37,28.69%,95.94%,https://patterson-kim.com/,http://haynes-mendoza.com/,"Phillipside, Kentucky, USA",French,34,2.52 seconds,Tablet,Returning Visitor,25:03.7,49:39.1
DE52FE9117B8,FSY0DUK3GBKW,26D3D2A7B4DE,C995EE01A922,A08E396A0694,70.231.186.81,42341f99459690fd947d8fe93a8e1f9c,9BECFBE468F5,111,koch.com,Organic Video,http://taylor-mathews.com/,12:38.2,4B5891FA6744,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_6_7; rv:1.9.6.20) Gecko/3912-05-11 07:48:58.852531 Firefox/3.6.5,Opera/8.42.(Windows NT 6.2; fil-PH) Presto/2.9.186 Version/11.00,07:42:35,87.51%,97.38%,http://www.reid-tucker.com/,http://morales-ochoa.biz/,"Kingfort, Montana, USA",English,15,2.60 seconds,Tablet,New Visitor,32:01.3,07:53.9
F495859DFD7C,LXW7VBP9RWEZ,38D088778D1A,0E176B44FAF5,97F7DC5CD1F0,42.27.53.67,fb5fbc58864ed5830d9efc46262d149e,2E2880DC6836,107,johnson.com,Mobile Push Notifications,https://www.richardson.com/,00:30.8,D0B7FE49850E,"Mozilla/5.0 (X11; Linux i686) AppleWebKit/533.0 (KHTML, like Gecko) Chrome/23.0.852.0 Safari/533.0",Opera/9.24.(X11; Linux i686; om-ET) Presto/2.9.176 Version/10.00,48:45:52,28.12%,12.17%,https://flores-smith.com/,https://www.harrison-barnett.com/,"South Davidhaven, Indiana, USA",Spanish,71,1.59 seconds,Mobile,Returning Visitor,14:15.8,03:23.8
8DB00CC8220F,JFT8BPH1KAOC,C36519B4DD66,064401171ABD,E338CBEE58FF,175.144.35.172,020c6efc9c87a1a0e50f8714638b9b84,4F9BDF04ABCD,115,cohen.org,Paid Social,https://guzman-watts.com/,26:59.1,FE543E9B2270,"Mozilla/5.0 (Windows; U; Windows 98) AppleWebKit/533.8.4 (KHTML, like Gecko) Version/5.0.1 Safari/533.8.4",Opera/8.86.(X11; Linux x86_64; is-IS) Presto/2.9.175 Version/11.00,02:48:10,23.95%,61.80%,https://diaz.net/,https://phelps.com/,"Bowerschester, Montana, USA",Spanish,34,3.32 seconds,Desktop,Returning Visitor,53:51.5,44:33.2
3BC4290BBE3A,EWQ8EXX1DUPC,C03E07514C64,E2DC3B73936A,D7EE8E8AEBCA,100.237.93.181,584ba98dab6270e3d6546cdef3110e32,454E013699DA,109,ortiz-snyder.biz,Organic Shopping,http://www.bradshaw.com/,02:27.4,BC2BD99DFDDC,"Mozilla/5.0 (iPod; U; CPU iPhone OS 3_0 like Mac OS X; ik-CA) AppleWebKit/534.34.7 (KHTML, like Gecko) Version/4.0.5 Mobile/8B119 Safari/6534.34.7","Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_6_8) AppleWebKit/533.1 (KHTML, like Gecko) Chrome/59.0.868.0 Safari/533.1",19:05:39,72.42%,45.39%,http://ray.com/,https://www.walker.biz/,"Scotthaven, Minnesota, USA",English,42,3.10 seconds,Desktop,New Visitor,49:39.2,18:57.7
F4D5A201904A,SNS5WHO5JTXV,A0A7A6740095,4155EF08AF64,92DC0B3B6C00,69.30.141.39,ee6f6fdb11547d02a6f177fc85090573,825D5EC80BCF,114,daniels.com,Paid Shopping,http://keller.com/,25:53.5,70DE22580513,Opera/9.98.(Windows NT 5.1; fil-PH) Presto/2.9.182 Version/11.00,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_0 rv:5.0; gu-IN) AppleWebKit/533.30.6 (KHTML, like Gecko) Version/5.1 Safari/533.30.6",46:57:26,79.83%,9.99%,http://www.flores.com/,https://www.franklin.biz/,"Christinaborough, Alabama, USA",Spanish,56,0.92 seconds,Tablet,Returning Visitor,47:32.4,32:16.9
A156C6042A91,ALT7VOF8DKXF,0E80D044DA48,9E5DDF3CD801,9A4CBECD2298,40.59.215.59,b926a1b7b28565108b0a63f19f5ef404,B9735BF89D1A,112,anderson.com,Paid Other,https://conner.info/,00:31.6,C08C33E1A5A5,Mozilla/5.0 (Android 4.3.1; Mobile; rv:61.0) Gecko/61.0 Firefox/61.0,Mozilla/5.0 (compatible; MSIE 7.0; Windows 95; Trident/5.1),09:00:23,82.53%,82.80%,http://www.baker.com/,http://williams-gordon.com/,"North Misty, Minnesota, USA",Spanish,37,1.57 seconds,Tablet,Returning Visitor,36:57.9,00:41.8
